ID,GlideNumber,Country,OtherCountry,lat,long,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity
961,0,Bangladesh,0,25.1211,90.2429,68353.34,16/06/1995,23/06/1995,News,105,2000000,Monsoonal rain,1
962,0,Nepal,0,27.6214,85.8796,71916.18,19/06/1995,25/07/1995,News,139,10000,Monsoonal rain,1
963,0,India,0,26.0363,92.8902,102906.11,20/06/1995,23/06/1995,News,17,1000000,Monsoonal rain,1
964,0,Cuba,0,22.3839,-81.5247,56146.8,21/06/1995,23/06/1995,News,3,5000,Heavy rain,1
965,0,Ukraine,0,49.9115,36.2744,5183.65,29/06/1995,11/07/1995,News,0,0,Heavy rain,1
966,0,Georgia,0,42.9785,41.4993,8421.62,01/07/1995,11/07/1995,News,5,0,Heavy rain,1
967,0,Togo,0,6.28328,1.29451,3634.99,03/07/1995,05/07/1995,News,3,150000,Brief torrential rain,1
968,0,Paraguay,0,-23.8173,-57.4637,50608.04,05/07/1995,05/07/1995,News,0,27000,Heavy rain,1
969,0,China,0,30.1801,108.209,231371.29,05/07/1995,19/07/1995,News,65,25000,Heavy rain,2
970,0,Canada,0,52.8501,-112.773,184528.76,05/07/1995,12/07/1995,News,0,5000,Heavy rain,1
971,0,Ghana,0,6.4376,-1.06662,120779.51,05/07/1995,07/07/1995,News,22,55000,Heavy rain,2
972,0,Bangladesh,0,25.7626,88.9998,15621.62,04/07/1995,22/07/1995,News,250,15000000,Monsoonal rain,1
973,0,Pakistan,0,29.8869,68.5019,672265.35,19/07/1995,10/08/1995,News,600,600000,Monsoonal rain,1
974,0,Philippines,0,15.2263,120.64,9189.85,29/07/1995,31/07/1995,News,0,20000,Tropical cyclone,1
975,0,North Korea,0,40.3499,128.595,120709.21,01/08/1995,08/09/1995,News,68,500000,Heavy rain,2
976,0,Thailand,0,14.9639,101.558,444498.32,01/08/1995,09/11/1995,News,260,4220000,Heavy rain,2
977,0,China,0,42.5413,125.154,325414.55,25/07/1995,28/08/1995,News,123,3000000,Heavy rain,2
978,0,Guatemala,Mexico,15.8962,-91.4849,158687.9,04/08/1995,23/08/1995,News,17,7100,Heavy rain,1
979,0,USA,0,39.461,-82.5624,118253.11,07/08/1995,18/08/1995,News,4,1000,Heavy rain,1
980,0,Nigeria,0,10.0459,8.96747,19768.44,07/08/1995,10/08/1995,News,30,0,Heavy rain,1
981,0,Ethiopia,0,10.577,39.9431,195893.72,11/08/1995,18/08/1995,News,44,2000,Heavy rain,1
982,0,Bangladesh,0,24.8678,89.9406,42133.44,16/08/1995,23/08/1995,News,26,1000000,Monsoonal rain,1
983,0,Morocco,0,30.2769,-7.83179,132475.8,17/08/1995,18/08/1995,News,166,210,Heavy rain,2
984,0,South Korea,0,37.0506,127.674,33972.01,24/08/1995,27/08/1995,News,53,16000,Extra-tropical cyclone,1
985,0,Albania,0,41.8101,19.9858,11109.46,19/08/1995,26/08/1995,News,5,0,Heavy rain,1
986,0,Caribbean,0,14.2621,-60.8749,8338.57,26/08/1995,28/08/1995,News,3,0,Tropical cyclone,1
987,0,USA,0,33.6351,-79.4656,176800.72,26/08/1995,29/08/1995,News,8,300,Heavy rain,1
988,0,Philippines,0,15.4632,120.687,23531.04,29/08/1995,06/09/1995,News,3,45000,Monsoonal rain,1
989,0,Philippines,0,22.8088,120.745,14893.78,04/09/1995,15/09/1995,News,180,50000,Heavy rain,1
990,0,India,0,28.2424,76.8263,762936.89,01/09/1995,20/09/1995,News,600,2000000,Monsoonal rain,1
991,0,Morocco,0,34.3542,-4.60431,99919.02,03/09/1995,06/09/1995,News,43,228,Heavy rain,1
992,0,India,0,27.5887,88.4616,6520.57,05/09/1995,08/09/1995,News,35,0,Monsoonal rain,1
993,0,Martinique,0,15.3651,-61.3214,51662.9,05/09/1995,18/09/1995,News,20,24000,Tropical cyclone,1
994,0,Honduras,0,15.3937,-87.7141,9441.71,09/09/1995,12/09/1995,News,30,6000,Heavy rain,1
995,0,Japan,0,35.2121,139.905,16375.35,15/09/1995,18/09/1995,News,3,500,Tropical cyclone,2
996,0,Mexico,0,29.2882,-111.414,168617.63,14/09/1995,22/09/1995,News,50,25000,Tropical cyclone,1
997,0,Cambodia,0,13.2244,106.544,52119.24,18/09/1995,02/10/1995,News,0,1348,Monsoonal rain,1
998,0,Laos,0,16.5417,105.709,72535.75,18/09/1995,25/09/1995,News,0,40000,Monsoonal rain,1
999,0,Malaysia,0,5.34767,100.367,1275.56,17/09/1995,22/09/1995,News,0,5120,Heavy rain,1
1000,0,USA,0,60.8522,-149.768,50389.55,18/09/1995,16/10/1995,News,0,300,Heavy rain,2
1001,0,Albania,0,41.6303,19.9654,17072.03,21/09/1995,24/09/1995,News,4,0,Heavy rain,1
1002,0,Togo,Benin,6.77348,1.13979,102566.52,21/09/1995,28/09/1995,News,19,30000,Heavy rain,1
1003,0,Vietnam,0,14.0455,108,122975.43,21/09/1995,19/10/1995,News,153,920000,Heavy rain,1
1004,0,Algeria,0,35.3388,6.58158,62914.74,22/09/1995,24/09/1995,News,5,0,Brief torrential rain,1
1005,0,Japan,0,33.3124,134.158,90343.29,23/09/1995,24/09/1995,News,3,3800,Tropical cyclone,1
1006,0,Chad,0,12.9016,18.0044,517354.51,24/09/1995,24/10/1995,News,1,0,Heavy rain,1
1007,0,Mauritania,0,18.5395,-14.5482,144865.22,24/09/1995,01/10/1995,News,0,95000,Heavy rain,1
1008,0,Senegal,0,15.8268,-15.0548,47808.22,24/09/1995,08/10/1995,News,0,0,Heavy rain,1
1009,0,Myanmar,0,20.86,95.2679,164736.49,26/09/1995,10/10/1995,News,50,20000,Heavy rain,1
1010,0,India,0,22.4615,87.3749,308073.2,26/09/1995,02/10/1995,News,144,510000,Monsoonal rain,1
1011,0,El Salvador,0,13.7105,-88.8253,18228.56,27/09/1995,12/10/1995,News,8,10000,Heavy rain,1
1012,0,Bangladesh,0,25.1334,90.2429,61580.93,29/09/1995,16/10/1995,News,400,5300000,Monsoonal rain,1
1013,0,Philippines,0,12.779,122.697,189621.17,30/09/1995,03/10/1995,News,150,176000,Tropical cyclone,1
1014,0,Cuba,0,22.388,-83.7471,11847.67,29/09/1995,30/09/1995,News,0,4000,Tropical cyclone,1
1015,0,Mexico,0,18.9399,-90.4962,196526.71,30/09/1995,02/10/1995,News,10,100000,Tropical cyclone,1
1016,0,Nicaragua,0,12.1417,-86.6886,10840.97,01/10/1995,19/10/1995,News,38,22000,Heavy rain,1
1017,0,USA,0,30.6405,-84.3681,203495.71,04/10/1995,08/10/1995,News,19,100000,Tropical cyclone,2
1018,0,Vietnam,0,17.3711,106.601,26965.87,08/10/1995,15/11/1995,News,253,212000,Tropical cyclone,1
1019,0,Philippines,0,15.2507,120.606,7275.47,09/10/1995,26/10/1995,News,100,450000,Tropical cyclone,1
1020,0,Sri Lanka,0,6.83476,80.5114,5264.98,09/10/1995,12/10/1995,News,6,1000,Heavy rain,1
1021,0,Benin,0,7.43332,2.10776,18117.44,10/10/1995,09/11/1995,News,0,57500,Heavy rain,1
1022,0,Costa Rica,0,10.4102,-85.3273,11552.43,06/10/1995,09/11/1995,News,0,22500,Tropical cyclone,2
1023,0,Panama,0,8.26752,-80.49,13740,10/10/1995,20/10/1995,News,1,500,Heavy rain,1
1024,0,Mexico,0,18.147,-90.4142,224975.12,12/10/1995,19/10/1995,News,17,70000,Tropical cyclone,1
1025,0,USA,0,26.6361,-80.9927,34849.1,13/10/1995,28/10/1995,News,0,600,Heavy rain,1
1026,0,Azerbaijan,0,41.0301,48.7981,14035.86,13/10/1995,12/11/1995,News,5,5200,Heavy rain,1
1027,0,India,0,16.4132,80.612,262803.2,20/10/1995,23/10/1995,News,94,12000,Tropical cyclone,1
1028,0,Philippines,0,13.2727,122.518,209708.23,28/10/1995,05/11/1995,News,765,766000,Tropical cyclone,1
1029,0,Saudi Arabia,0,21.1239,40.1454,34495.3,04/11/1995,05/11/1995,News,5,0,Heavy rain,2
1030,0,Turkey,0,38.652,27.1193,14859.86,04/11/1995,08/11/1995,News,62,4800,Heavy rain,2
1031,0,Somalia,0,2.21007,45.3359,6308.13,04/11/1995,07/11/1995,News,20,300,Heavy rain,1
1032,0,Bangladesh,0,22.4166,90.3001,20679.76,10/11/1995,13/11/1995,News,45,0,Tropical cyclone,1
1033,0,USA,0,46.5287,-122.706,111709.95,28/11/1995,10/12/1995,News,2,15000,Rain and snowmelt,2
1034,0,Canada,0,49.8461,-118.244,31440.12,29/11/1995,07/12/1995,News,0,0,Rain and snowmelt,2
1035,0,Philippines,0,7.20654,125.619,6966.61,10/12/1995,16/12/1995,News,12,9000,Brief torrential rain,1
1036,0,United Arab Emerates,0,25.1783,56.1541,2987.04,19/12/1995,02/01/1996,News,0,4000,Heavy rain,1
1037,0,Philippines,0,17.5345,121.925,19778.42,24/12/1995,27/12/1995,News,18,6000,Heavy rain,1
1038,,Philippines,,6.76939,124.471,10938.81,24/12/1995,27/12/1995,News,0,0,,1
1039,0,South Africa,0,-28.7374,31.0618,26828.55,24/12/1995,27/12/1995,News,18,6000,Heavy rain,1
1040,0,Romania,0,45.1007,24.0126,186990.55,28/12/1995,07/01/1996,News,2,19000,Heavy rain,2
1041,0,Brazil,0,-21.6968,-46.9398,1407835.69,25/12/1995,08/01/1996,News,100,30000,Heavy rain,1
1042,0,Indonesia,0,-6.25757,106.847,1173.87,06/01/1996,09/01/1996,News,10,28000,Heavy rain,1
1043,0,Philippines,0,8.70101,126.103,4871.58,06/01/1996,12/01/1996,News,0,2000,Heavy rain,1
1044,0,Mozambique,0,-26.0746,32.4472,9872.23,12/01/1996,15/01/1996,News,0,5000,Heavy rain,1
1045,0,Panama,0,8.80064,-80.1678,31005.41,14/01/1996,16/01/1996,News,6,0,Heavy rain,1
1046,0,USA,0,41.359,-79.1319,136058.51,15/01/1996,21/01/1996,News,35,200000,Snowmelt,1
1047,0,Zimbabwe,0,-18.0362,28.6842,18896.39,16/01/1996,22/01/1996,News,0,0,Heavy rain,2
1048,0,Canada,0,45.3505,-73.8312,1270.17,19/01/1996,25/01/1996,News,0,12000,Ice jam/break-up,1
1049,0,Morocco,0,32.8745,-6.02507,280206.59,21/01/1996,01/02/1996,News,23,2400,Heavy rain,1
1050,0,South Africa,0,-28.076,29.5164,91482.85,24/01/1996,27/01/1996,News,4,1200,Heavy rain,1
1051,0,France,0,43.4429,3.39445,2139.96,27/01/1996,30/01/1996,News,4,600,Heavy rain,1
1052,0,Mozambique,0,-24.9044,33.3707,12621.22,27/01/1996,29/01/1996,News,0,0,Heavy rain,1
1053,0,South Africa,0,-23.242,30.6825,5035.95,06/02/1996,10/02/1996,News,1,100,Heavy rain,1
1054,0,Costa Rica,0,9.98513,-83.4622,7452.35,07/02/1996,14/02/1996,News,9,100000,Heavy rain,1
1055,0,Indonesia,0,-6.22899,106.829,1191.77,09/02/1996,13/02/1996,News,20,30000,Heavy rain,2
1056,0,USA,0,45.5728,-120.002,482618.13,07/02/1996,13/02/1996,News,7,24900,Heavy rain,1
1057,0,South Africa,0,-27.7513,27.664,582349.43,09/02/1996,19/02/1996,News,66,3000,Heavy rain,2
1058,0,Brazil,0,-23.0627,-45.6231,142941.34,13/02/1996,15/02/1996,News,87,10000,Heavy rain,2
1059,0,Mozambique,0,-23.6894,33.4186,264690.08,13/02/1996,29/02/1996,News,11,200000,Tropical Cyclone,1
1060,0,Indonesia,0,-7.25388,109.6,15779.11,01/03/1996,03/03/1996,News,0,18584,Heavy rain,1
1061,0,Iran,0,32.5397,48.0866,121599.11,28/03/1996,01/04/1996,News,22,0,Heavy rain,1
1062,0,Indonesia,0,-4.33874,104.478,67734.3,27/03/1996,31/03/1996,News,20,506,Heavy rain,1
1063,0,Ukraine,0,49.6247,31.223,592492.67,10/04/1996,22/04/1996,News,0,10000,Snowmelt,1
1064,0,Kenya,0,-0.478939,34.6474,12428.48,08/04/1996,11/04/1996,News,0,1000,Heavy rain,1
1065,0,Afghanistan,0,33.5139,63.6512,226989.81,09/04/1996,23/04/1996,News,115,120000,Heavy rain,1
1066,0,Brazil,0,-8.16902,-35.4933,18676.74,23/04/1996,30/04/1996,News,53,3000,Heavy rain,1
1067,0,Algeria,0,35.0342,6.9867,101896.52,23/04/1996,30/04/1996,News,5,0,Heavy rain,1
1068,0,Australia,0,-27.195,149.128,330397.97,02/05/1996,09/05/1996,News,4,120,Heavy rain,2
1069,0,Czech Republic,0,49.8018,17.7986,9855.57,10/05/1996,14/05/1996,News,1,60,Heavy rain,2
1070,0,USA,0,39.1375,-88.025,394867.84,13/05/1996,20/05/1996,News,3,2500,Heavy rain,1
1071,,USA,,38.4217,-81.1983,63664.15,13/05/1996,20/05/1996,News,0,0,,1
1072,0,Yemen,0,13.6097,44.0349,19293.18,14/05/1996,18/05/1996,News,7,5000,Heavy rain,1
1073,,Yemen,,15.4695,47.415,190981.11,14/05/1996,18/05/1996,News,0,0,,1
1074,0,Indonesia,0,-6.60443,106.781,868.65,16/05/1996,20/05/1996,News,4,0,Heavy rain,1
1075,0,Ethiopia,0,9.4547,41.9351,355425.81,29/05/1996,10/06/1996,News,40,50000,Heavy rain,1
1076,0,Somalia,0,4.53955,45.201,4532.73,13/06/1996,14/06/1996,News,3,400,Heavy rain,1
1077,0,China,0,27.3146,115.873,150091.92,30/05/1996,02/06/1996,News,0,22800,Heavy rain,1
1078,0,China,0,25.1596,111.292,233546.84,13/06/1996,25/06/1996,News,340,37770,Heavy rain,2
1079,0,Italy,0,44.2003,10.8096,66764.81,19/06/1996,23/06/1996,News,17,300,Heavy rain,1
1080,0,India,0,26.5766,73.762,328726.92,10/06/1996,30/06/1996,News,63,20000,Monsoonal rain,1
1081,0,USA,,39.6615,-77.5231,18336.02,10/06/1996,30/06/1996,News,0,0,Heavy rain,1
1082,0,Bangladesh,0,25.2408,90.1016,59266.77,27/06/1996,09/07/1996,News,6,72000,Monsoonal rain,1
1083,0,China,0,30.8939,118.323,236745.24,30/06/1996,08/07/1996,News,43,271200,Heavy rain,2
1084,0,Russia,0,58.4808,108.345,614642.51,03/07/1996,07/07/1996,News,0,220000,Heavy rain,1
1085,0,Venezuela,0,3.41039,-65.5304,179130.94,01/07/1996,20/07/1996,News,0,15000,Heavy rain,2
1086,0,Indonesia,0,5.15947,95.7105,10102.81,05/07/1996,10/07/1996,News,0,18000,Heavy rain,1
1087,0,Iran,0,37.9198,46.4851,101579.27,12/07/1996,16/07/1996,News,25,0,Heavy rain,1
1088,0,India,0,27.4105,92.3599,128966.83,10/07/1996,24/07/1996,News,82,3000000,Monsoonal rain,1
1089,0,Liberia,0,6.61336,-10.3271,18255.11,15/07/1996,18/07/1996,News,0,0,Brief torrential rain,1
1090,0,India,0,24.7685,85.6883,171939.46,17/07/1996,10/08/1996,News,74,4000000,Heavy rain,1
1091,0,Thailand,0,17.5507,101.482,314300.03,18/07/1996,21/08/1996,News,29,343386,Tropical cyclone,1
1092,0,USA,0,40.99,-79.2426,53521.56,18/07/1996,21/07/1996,News,2,115,Heavy rain,2
1093,0,Canada,0,49.6542,-69.5894,52912.34,19/07/1996,22/07/1996,News,10,12000,Heavy rain,1
1094,0,Bangladesh,0,23.0267,89.9688,69103.34,19/07/1996,02/08/1996,News,50,2300000,Monsoonal rain,1
1095,0,Nepal,0,27.8829,86.0093,3253.22,20/07/1996,23/07/1996,News,61,72,Monsoonal rain,1
1096,0,China,0,23.3441,111.032,17021.75,19/07/1996,25/07/1996,News,0,0,Heavy Rain,1
1097,0,Philippines,0,15.2776,120.781,23203.29,22/07/1996,03/08/1996,News,89,40000,Heavy Rain,1
1098,0,Russia,0,48.4439,136.205,524911.5,01/08/1996,25/08/1996,News,4,14000,Heavy Rain,1
1099,0,China,0,25.6245,118.021,138167.33,06/08/1996,10/08/1996,News,266,100000,Heavy Rain,2
1100,0,Turkey,0,41.0859,29.0754,2205.05,07/08/1996,11/08/1996,News,2,180,Heavy Rain,1
1101,0,Spain,0,42.5324,-0.039184,3515.87,07/08/1996,09/08/1996,News,85,800,Heavy Rain,1
1102,0,Mongolia,0,47.942,106.98,4369.66,09/08/1996,11/08/1996,News,6,0,Heavy Rain,1
1103,0,Ethiopia,0,11.558,38.95,468886.77,12/08/1996,30/08/1996,News,0,30000,Heavy Rain,2
1104,0,Vietnam,0,21.7574,104.581,84499.81,18/08/1996,25/08/1996,News,55,90000,Monsoonal rain,2
1105,0,Bangladesh,0,25.3736,90.2861,26913.05,26/08/1996,07/09/1996,News,20,100000,Heavy Rain,1
1106,0,North Korea,South Korea,39.0121,127.46,100943.59,25/07/1996,30/08/1996,News,205,535000,Heavy Rain,1
1107,0,Sudan,0,16.3551,33.0459,107541.26,02/09/1996,06/09/1996,News,17,4000,Heavy Rain,1
1108,0,Pakistan,0,30.8497,72.4557,202950.18,02/09/1996,07/09/1996,News,119,100000,Heavy Rain,2
1109,0,USA,0,37.0785,-78.5415,293737.99,05/09/1996,13/09/1996,News,34,4000,Tropical Cyclone,1
1110,0,Nepal,0,27.9198,85.4779,7996.37,06/09/1996,13/09/1996,News,20,1000,Heavy Rain,1
1111,0,Sudan,0,15.6171,32.5514,10691.5,10/09/1996,15/09/1996,News,0,800,Heavy Rain,1
1112,0,Puerto Rico,Dominican Republic,18.2334,-66.4234,11196.99,11/09/1996,19/09/1996,News,24,10000,Tropical Cyclone,1
1113,0,Cambodia,Laos,13.9861,105.076,232589.88,27/09/1996,04/10/1996,News,46,1000,Monsoonal rain,1
1114,0,Mexico,0,23.595,-110.047,9305.78,13/09/1996,14/09/1996,News,1,300,Tropical Cyclone,1
1115,0,Canada,0,45.2409,-62.9104,47106.25,15/09/1996,18/09/1996,News,0,0,Tropical Cyclone,2
1116,0,USA,0,36.0084,-100.889,5542.29,18/09/1996,20/09/1996,News,0,0,Brief Torrential Rain,1
1117,0,China,0,19.4326,109.807,36474.36,20/09/1996,01/10/1996,News,38,0,Tropical Cyclone,1
1118,0,Bosnia,0,44.4291,17.0015,24391.06,20/09/1996,24/09/1996,News,1,0,Heavy Rain,2
1119,0,Vietnam,0,10.2001,105.275,22610.8,01/10/1996,13/11/1996,News,162,200000,Heavy Rain,1
1120,0,Thailand,0,14.0414,100.456,116474.44,03/10/1996,28/10/1996,News,60,0,Monsoonal rain,1
1121,0,Mexico,0,25.8792,-101.877,366782.14,06/10/1996,10/10/1996,News,0,9000,Heavy Rain,1
1122,0,Honduras,Costa Rica,11.8569,-83.7888,272817.98,14/10/1996,18/10/1996,News,11,10500,Heavy Rain,1
1123,0,USA,0,42.3331,-72.2832,67013.98,19/10/1996,23/10/1996,News,5,700,Heavy Rain,2
1124,0,Indonesia,0,-7.33507,110.139,11936.75,20/10/1996,22/10/1996,News,13,5000,Heavy Rain,1
1125,0,India,0,15.0341,78.7288,177527.02,21/10/1996,25/10/1996,News,326,100000,Heavy Rain,1
1126,0,Sudan,0,7.04878,28.8983,69798.15,22/10/1996,26/10/1996,News,102,8000,Heavy Rain,1
1127,0,Somalia,0,3.55799,45.5183,64924.17,06/11/1996,10/11/1996,News,0,2000,Heavy Rain,1
1128,0,India,0,17.0009,81.7657,21445.46,06/11/1996,10/11/1996,News,2500,140000,Tropical Cyclone,2
1129,0,Iceland,0,64.3628,-16.7921,5678.59,06/11/1996,07/11/1996,News,0,0,Snowmelt,1
1130,0,Iran,0,36.4069,53.0682,16758.37,09/11/1996,13/11/1996,News,5,12000,Heavy Rain,1
1131,0,Egypt,0,25.8386,32.7554,37943.47,13/11/1996,25/11/1996,News,23,1050,Heavy Rain,1
1132,0,Haiti,0,19.7426,-72.5452,1037.99,13/11/1996,17/11/1996,News,18,160,Heavy Rain,1
1133,0,Dominican Republic,0,19.5692,-70.8404,6750.71,17/11/1996,23/11/1996,News,3,3000,Tropical Cyclone,1
1134,0,Albania,0,41.7999,19.7026,1123.04,19/11/1996,21/11/1996,News,0,50,Heavy Rain,1
1135,0,Greece,Bulgaria,41.263,25.0311,23590.12,01/12/1996,04/12/1996,News,5,300,Heavy Rain,1
1136,0,Venezuela,0,9.91226,-65.5673,181898.2,03/12/1996,05/12/1996,News,0,10000,Heavy Rain,1
1137,0,France,0,43.359,3.51066,26323.22,05/12/1996,10/12/1996,News,0,50,Heavy Rain,1
1138,0,Spain,Portugal,37.7648,-6.49679,36920.87,22/12/1996,26/12/1996,News,3,1800,Heavy Rain,1
1139,0,Malaysia,0,5.51372,117.312,73244.21,26/12/1996,28/12/1996,News,200,7000,Heavy Rain,1
1140,0,USA,0,46.4439,-122.188,272684.55,26/12/1996,03/01/1997,News,10,50,Rain and snowmelt,1
1141,0,USA,0,37.544,-120.663,156686.54,01/01/1997,01/02/1997,News,20,100000,Heavy rain,2
1142,0,Bangladesh,0,22.4865,92.1256,28272.06,19/03/1997,24/03/1997,News,25,5000,Heavy rain,1
1143,0,Madagascar,0,-23.2873,46.1824,146889.69,20/01/1997,26/01/1997,News,140,63000,Tropical cyclone,2
1144,0,Bolivia,0,-16.7329,-65.0131,689139.65,01/02/1997,15/02/1997,News,40,30000,Heavy rain,2
1145,0,Peru,0,-13.7619,-72.3791,7522.33,17/02/1997,17/02/1997,News,41,600,Heavy rain,1
1146,0,USA,0,41.8434,-89.0638,30332.64,21/02/1997,25/02/1997,News,0,700,Rain and snowmelt,1
1147,0,Palestine,0,32.165,35.229,3610.33,22/02/1997,26/02/1997,News,16,0,Heavy rain,1
1148,0,Malawi,Mozambique,-17.399,34.85,211803.7,15/01/1997,28/02/1997,News,78,300000,Heavy rain,1
1149,0,USA,0,37.9384,-84.7835,179911.2,28/02/1997,15/03/1997,News,50,0,Heavy rain,2
1150,0,Brazil,0,-9.1371,-70.2658,152482.11,15/01/1997,15/03/1997,News,9,55000,Heavy rain,2
1151,0,USA,0,47.0502,-122.426,65906.03,15/03/1997,19/03/1997,News,4,600,Heavy rain,1
1152,0,Australia,0,-18.0116,145.709,108575.22,22/03/1997,24/03/1997,News,2,0,Tropical cyclone,1
1153,0,USA,0,45.9476,-95.3809,282467.25,22/03/1997,25/04/1997,News,0,50000,Heavy rain,2
1154,0,Tanzania,0,-9.62715,38.2344,148922.15,20/03/1997,15/04/1997,News,61,3000,Heavy rain,1
1155,0,Bangladesh,0,21.7744,92.071,10108.25,14/06/1997,20/06/1997,News,0,4000,Heavy rain,1
1156,0,Somalia,0,3.30559,46.6188,27158.42,02/05/1997,07/05/1997,News,0,1740,Heavy rain,1
1157,0,Nepal,0,26.9811,87.8099,4625.21,10/06/1997,11/06/1997,News,20,0,Monsoonal rain,1
1158,0,China,0,26.0024,115.176,832682.35,06/07/1997,01/08/1997,News,287,200000,Monsoonal rain,1
1159,0,Sweden,0,65.547,21.4825,4247.58,27/07/1997,29/07/1997,News,0,20,Heavy rain,1
1160,0,Czech Republic,0,49.6816,17.1002,34986.66,02/07/1997,24/07/1997,News,48,40000,Heavy rain,2
1161,0,Poland,0,51.0166,16.7191,34953.58,03/07/1997,09/08/1997,News,54,162500,Heavy rain,2
1162,0,Bangladesh,0,22.3517,91.9783,9613.73,03/07/1997,15/07/1997,News,100,200000,Heavy rain,1
1163,0,Germany,0,51.8508,14.5282,8359.36,04/07/1997,09/08/1997,News,0,5200,Heavy rain,2
1164,0,Romania,0,45.0709,23.9956,28274.91,25/07/1997,05/08/1997,News,6,8000,Heavy rain,1
1165,0,Bangladesh,0,22.0189,91.961,10101.18,29/07/1997,04/08/1997,News,15,30000,Heavy rain,1
1166,0,USA,0,40.3845,-104.97,15184.9,25/07/1997,01/08/1997,News,5,400,Heavy rain,1
1167,0,China,0,22.6192,114.815,34586.09,02/08/1997,07/08/1997,News,65,0,Tropical cyclone,1
1168,0,India,0,24.0572,86.2554,201818.75,01/08/1997,11/08/1997,News,24,100000,Monsoonal rain,1
1169,0,China,0,22.3798,114.116,1368.35,13/08/1997,15/08/1997,News,0,4000,Monsoonal rain,2
1170,0,USA,0,35.7791,-112.602,7779.06,10/08/1997,12/08/1997,News,11,350,Heavy rain,1
1171,0,Taiwan,0,24.719,121.6,6415.04,16/08/1997,22/08/1997,News,31,0,Tropical cyclone,1
1172,0,India,0,31.7905,77.3409,57530.65,08/08/1997,14/08/1997,News,200,0,Monsoonal rain,1
1173,0,Philipines,0,15.2748,120.631,19168.93,15/08/1997,23/08/1997,News,21,265000,Tropical cyclone,1
1174,0,China,0,29.9379,120.262,67369.75,15/08/1997,21/08/1997,News,56,790000,Tropical cyclone,1
1175,0,Sudan,0,18.3168,29.6279,659807.43,18/08/1997,20/08/1997,News,0,5200,Heavy rain,1
1176,0,Burma,0,17.9384,96.4768,70639.57,10/08/1997,20/08/1997,News,100,3000,Monsoonal rain,1
1177,0,Chile,0,-22.673,-69.2465,224909.6,15/08/1997,19/08/1997,News,10,0,Heavy rain,1
1178,0,Thailand,0,9.32083,98.9673,31968.99,19/08/1997,01/09/1997,News,46,200000,Monsoonal rain,1
1179,0,Morocco,0,32.0529,-8.05774,65146.89,24/08/1997,26/08/1997,News,15,0,Heavy rain,1
1180,0,China,0,21.6936,110.884,55174.38,19/08/1997,25/08/1997,News,345,54000,Tropical cyclone,1
1181,0,Pakistan,0,32.3559,72.5263,276909.38,12/08/1997,03/09/1997,News,165,836300,Monsoonal rain,2
1182,0,Afghanistan,0,34.8425,70.2244,6428.1,07/09/1997,08/09/1997,News,30,600,Heavy rain,1
1183,0,Thailand,0,17.038,103.765,43610.16,19/08/1997,01/09/1997,News,46,300000,Monsoonal rain,1
1184,0,Sri Lanka,0,6.90986,80.2592,11299.62,13/09/1997,17/09/1997,News,10,5000,Heavy rain,1
1185,0,Mexico,USA,31.4717,-115.892,71560.63,25/09/1997,27/09/1997,News,0,240,Tropical cyclone,1
1186,0,Mexico,0,15.9418,-92.6201,97067.58,25/09/1997,29/09/1997,News,12,0,Tropical cyclone,1
1187,0,Morocco,0,32.1426,-6.53758,83476.48,28/09/1997,29/09/1997,News,60,0,Brief torrential rain,1
1188,0,Vietnam,0,15.9136,108.01,15921.29,20/09/1997,29/09/1997,News,28,0,Tropical cyclone,1
1189,0,Spain,0,38.1123,-1.19292,22494.36,28/09/1997,01/10/1997,News,5,400,Heavy rain,1
1190,0,Mexico,0,16.8657,-98.4104,73534.35,06/10/1997,12/10/1997,News,400,3000,Tropical cyclone,1
1191,0,Brazil,Argentina,-25.9956,-53.1347,140125.04,05/10/1997,15/10/1997,News,0,3600,Heavy rain,1
1192,0,Colombia,0,9.43645,-74.7673,5122.89,14/10/1997,16/10/1997,News,2,15000,Heavy rain,1
1193,0,Brazil,0,-27.4068,-52.7608,465786.57,15/10/1997,22/10/1997,News,0,21000,Heavy rain,1
1194,0,Greece,Turkey,39.6015,27.2944,116574.14,12/10/1997,18/10/1997,News,0,0,Heavy rain,1
1195,0,Somalia,Kenya,3.64911,43.7102,713804.88,19/10/1997,28/11/1997,News,2000,230000,Heavy rain,2
1196,0,Mexico,0,16.2641,-92.2262,72854.48,27/10/1997,31/10/1997,News,8,1200,Heavy rain,1
1197,0,Portugal,0,39.2204,-8.21596,40357.57,29/10/1997,02/11/1997,News,29,50,Heavy rain,1
1198,0,Vietnam,0,9.71488,105.641,34008.19,02/11/1997,12/11/1997,News,594,30000,Tropical cyclone,2
1199,0,Spain,Portugal,38.6249,-7.32497,71613.68,05/11/1997,12/11/1997,News,33,0,Heavy rain,2
1200,0,Albania,0,41.8429,19.7114,1640.67,20/12/1997,23/12/1997,News,0,400,Heavy rain,1
1201,0,Tanzania,0,-6.08419,34.0253,323808.14,20/12/1997,31/12/1997,News,38,104000,Heavy rain,1
1202,0,Brazil,0,-23.8999,-49.0558,97027.22,22/01/1997,27/01/1997,News,10,11000,Heavy rain,1
1203,0,Saudi Arabia,0,22.6243,39.3523,131573.32,07/01/1997,08/01/1997,News,10,0,Heavy rain,1
